72,8
66,45
19,50
74,38
89,12
67,97
24,12
19,2
57,89
23,93
42,5
42,50
49,42
60,14
61,60
61,30
66,5
15,2
100,99
97,39
7,56
14,32
33,83
19,73
31,96
52,60
10,3
37,87
34,50
87,28
12,50
67,81
12,92
58,55
6,94
29,40
32,81
11,21
26,29
40,55
6,36
27,43
37,25
77,97
50,37
19,13
51,78
23,39
93,60
23,25
16,40
21,79
39,15
41,54
78,17
78,28
17,52
57,12
32,13
58,89
81,66
99,10
7,49
29,82
56,48
96,36
99,7
78,18
95,53
98,95
9,42
49,27
82,14
91,61
86,22
60,67
25,37
87,99
99,34
58,83
77,14
2,28
45,1
55,25
61,31
74,33
69,57
3,36
62,21
24,48
3,85
73,59
26,9
29,92
73,80
58,37
52,70
19,53
64,71
6,45
85,45
18,18
95,45
22,62
35,4
2,32
65,71
89,55
18,19
56,54
70,93
15,39
30,100
78,19
11,29
47,85
81,33
85,8
14,47
44,95
12,4
7,49
57,94
39,28
91,34
99,71
40,62
21,64
81,16
42,93
35,93
8,74
41,79
97,54
56,20
39,20
56,94
90,52
41,63
51,19
100,82
33,72
55,43
96,93
64,44
18,98
98,5
61,83
45,78
94,48
82,82
4,64
91,58
15,72
3,37
65,32
61,50
8,25
37,13
86,46
96,54
26,31
15,18
39,25
20,63
46,30
88,66
97,56
4,59
73,50
48,39
38,15
22,49
92,31
59,7
40,15
40,7
40,3
83,95
88,74
81,56
86,49
45,35
38,13
8,61
78,93
98,29
48,51
63,21
51,21
57,100
74,77
69,54
94,61
72,40
69,17
43,37
64,18
77,66
81,3
54,22
53,35
83,50
24,61
25,95
81,82
30,63
94,75
21,52
56,1
9,15
32,49
79,86
75,2
76,24
37,91
27,55
24,69
37,98
19,45
86,97
5,24
73,40
3,100
34,92
62,15
84,22
22,36
22,6
31,49
76,9
36,10
3,89
80,64
88,16
75,78
13,28
19,6
22,20
61,62
38,61
50,47
85,22
58,14
47,84
4,91
52,90
17,17
71,89
53,17
76,29
94,11
92,65
37,35
26,31
99,89
84,10
21,83
37,87
38,6
33,94
96,90
4,8
94,92
9,6
60,29
30,69
23,91
44,78
76,33
99,64
93,98
90,25
44,84
19,50
1,51
37,34
33,50
46,62
31,37
43,19
84,44
16,37
99,33
54,24
83,91
42,8
10,20
94,20
28,28
84,51
14,20
11,11
36,45
11,55
39,8
27,76
89,89
50,35
45,35
85,42
32,67
27,24
34,88
72,76
26,38
65,21
65,91
29,96
69,44
24,47
89,74
90,19
47,73
60,85
91,27
42,11
50,38
29,18
87,66
77,44
81,95
10,80
58,13
16,68
20,18
40,98
69,63
19,77
77,43
74,81
85,10
25,48
99,92
2,69
1,96
54,56
7,5
36,58
71,51
28,43
92,60
79,2
52,98
94,38
21,61
72,26
34,73
68,95
53,13
8,31
17,61
2,22
84,25
19,46
72,99
11,14
82,8
14,26
43,38
64,6
49,35
87,90
28,91
30,30
32,62
15,30
43,99
95,14
48,70
24,60
53,46
34,90
46,7
52,99
9,22
46,70
13,27
54,80
6,28
31,65
58,85
28,5
98,68
91,35
83,7
29,13
62,83
14,3
58,94
46,22
76,35
39,67
80,25
99,52
42,96
54,73
38,87
16,85
12,12
20,41
64,40
84,46
44,89
62,8
46,20
70,85
86,3
78,18
100,91
34,62
30,55
14,55
9,7
19,81
85,48
15,83
40,60
79,64
51,48
22,94
88,29
77,49
45,83
61,1
42,86
4,50
24,97
28,20
71,31
80,5
76,60
28,77
11,61
61,83
69,93
75,57
42,22
95,74
45,77
51,86
84,95
34,88
46,54
43,99
69,48
79,93
50,19
98,95
89,83
45,4
45,67
70,26
99,8
77,80
98,93
17,33
88,58
37,42
28,77
80,87
51,77
74,70
23,91
28,31
33,21
69,91
94,71
51,54
63,63
51,21
46,50
24,20
24,19
24,59
69,34
40,35
32,49
39,82
76,30
67,24
100,82
17,47
60,40
7,19
1,52
56,39
72,63
93,56
28,70
2,20
73,51
75,93
67,90
22,1
74,79
74,26
34,42
46,19
45,84
24,13
37,30
89,7
58,84
67,29
17,63
46,69
62,41
36,10
61,66
10,11
86,47
4,99
45,36
78,54
58,78
65,36
75,92
21,90
71,81
84,39
44,86
36,39
82,71
58,64
60,58
45,44
16,99
99,20
73,18
61,70
35,42
4,49
59,70
65,69
97,71
85,18
5,95
63,24
90,61
74,12
75,99
93,42
87,14
67,36
97,40
70,86
71,71
27,80
50,7
92,78
47,72
26,38
9,56
30,72
9,5
40,90
67,47
42,93
85,50
4,68
44,23
40,13
63,94
41,88
90,19
30,5
58,20
25,95
28,22
32,74
97,85
6,89
36,63
34,6
73,44
43,38
30,91
86,58
71,77
4,42
7,82
75,99
91,81
33,32
93,57
59,60
69,96
99,69
7,73
46,81
20,39
17,47
64,73
75,47
65,83
95,1
69,47
69,38
95,86
80,89
72,35
21,63
21,7
49,74
91,80
13,46
36,75
80,34
72,13
15,86
90,38
8,97
39,80
65,58
5,71
77,79
57,1
78,95
6,13
73,87
95,91
51,79
96,64
26,49
74,91
54,42
70,93
68,27
35,50
71,94
97,34
79,33
40,44
96,8
86,53
33,21
63,89
45,77
54,23
19,89
92,20
65,38
8,67
93,89
44,32
9,98
61,94
77,4
50,65
16,69
93,93
13,82
75,63
16,13
81,56
41,58
5,82
87,8
73,67
38,69
9,43
57,100
100,31
53,12
15,59
65,1
71,18
56,6
18,6
43,14
92,19
34,9
62,26
36,11
77,31
11,56
57,91
73,99
71,23
36,47
1,99
48,88
2,2
1,5
5,92
18,26
42,94
64,24
36,4
3,58
88,76
88,40
13,70
68,4
45,27
28,23
4,82
88,63
4,69
75,51
69,84
43,93
95,46
8,94
100,61
100,39
33,100
98,45
32,15
97,94
28,97
7,53
